trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2021-10-08,706.0,710.0,698.3,703.4,,9383924,,,,,703.4,1.0,ICICIBANK
2021-10-11,702.0,719.4,700.3,713.3,,9337637,,,,,713.3,1.0,ICICIBANK
2021-10-12,706.5,713.0,704.4,708.6,,7376091,,,,,708.6,1.0,ICICIBANK
2021-10-13,713.85,715.9,707.95,709.95,,6357766,,,,,709.95,1.0,ICICIBANK
2021-10-14,710.25,729.8,709.05,727.3,,8950350,,,,,727.3,1.0,ICICIBANK
2021-10-18,739.0,748.9,732.05,745.45,,15345601,,,,,745.45,1.0,ICICIBANK
2021-10-19,755.0,755.0,738.75,747.45,,11349799,,,,,747.45,1.0,ICICIBANK
2021-10-20,746.75,757.45,741.9,745.85,,12762996,,,,,745.85,1.0,ICICIBANK
2021-10-21,748.9,759.85,737.4,755.5,,12166996,,,,,755.5,1.0,ICICIBANK
2021-10-22,758.5,765.85,753.35,759.3,,13248928,,,,,759.3,1.0,ICICIBANK
2021-10-25,800.0,867.0,798.4,841.7,,96124084,,,,,841.7,1.0,ICICIBANK
2021-10-26,828.7,841.7,822.35,829.4,,16925115,,,,,829.4,1.0,ICICIBANK
2021-10-27,828.75,849.0,824.2,835.0,,22898400,,,,,835.0,1.0,ICICIBANK
2021-10-28,830.1,831.95,796.25,798.7,,18750423,,,,,798.7,1.0,ICICIBANK
2021-10-29,798.0,808.75,783.9,802.05,,15701200,,,,,802.05,1.0,ICICIBANK
2021-11-01,807.7,809.7,793.0,803.9,,11406421,,,,,803.9,1.0,ICICIBANK
2021-11-02,809.0,810.0,798.0,800.95,,9452457,,,,,800.95,1.0,ICICIBANK
2021-11-03,806.0,806.0,780.45,785.95,,11839149,,,,,785.95,1.0,ICICIBANK
2021-11-04,788.5,789.0,779.0,782.1,,3149310,,,,,782.1,1.0,ICICIBANK
2021-11-08,793.0,793.0,773.15,780.15,,13967995,,,,,780.15,1.0,ICICIBANK
2021-11-09,784.0,788.6,779.2,786.55,,10084357,,,,,786.55,1.0,ICICIBANK
2021-11-10,782.55,784.3,773.1,780.9,,9507347,,,,,780.9,1.0,ICICIBANK
2021-11-11,776.7,777.0,766.1,771.45,,9221059,,,,,771.45,1.0,ICICIBANK
2021-11-12,772.7,779.9,771.2,776.6,,15380106,,,,,776.6,1.0,ICICIBANK
2021-11-15,777.0,784.55,771.55,773.3,,10934583,,,,,773.3,1.0,ICICIBANK
2021-11-16,773.3,775.75,762.0,764.05,,12785837,,,,,764.05,1.0,ICICIBANK
2021-11-17,760.9,771.95,756.3,761.3,,11657214,,,,,761.3,1.0,ICICIBANK
2021-11-18,764.9,767.5,756.4,762.9,,20644385,,,,,762.9,1.0,ICICIBANK
2021-11-22,768.3,770.45,740.25,752.0,,20403786,,,,,752.0,1.0,ICICIBANK
2021-11-23,740.95,757.95,731.2,751.85,,24913042,,,,,751.85,1.0,ICICIBANK
2021-11-24,750.25,772.25,746.7,760.2,,23186419,,,,,760.2,1.0,ICICIBANK
2021-11-25,754.9,754.95,745.3,751.05,,17749726,,,,,751.05,1.0,ICICIBANK
2021-11-26,739.0,742.05,718.6,722.2,,18987552,,,,,722.2,1.0,ICICIBANK
2021-11-29,726.75,727.75,710.5,718.4,,15878074,,,,,718.4,1.0,ICICIBANK
2021-11-30,716.75,732.3,711.1,714.35,,23965914,,,,,714.35,1.0,ICICIBANK
2021-12-01,716.4,732.75,715.0,727.7,,15214913,,,,,727.7,1.0,ICICIBANK
2021-12-02,724.6,727.1,715.2,722.4,,21924640,,,,,722.4,1.0,ICICIBANK
2021-12-03,720.5,729.5,715.1,716.3,,20130259,,,,,716.3,1.0,ICICIBANK
2021-12-06,719.0,726.8,707.5,709.55,,20129080,,,,,709.55,1.0,ICICIBANK
2021-12-07,717.0,740.95,712.0,734.65,,30513303,,,,,734.65,1.0,ICICIBANK
2021-12-08,747.9,758.8,744.1,753.4,,33432411,,,,,753.4,1.0,ICICIBANK
2021-12-09,759.05,763.0,748.4,755.0,,16007459,,,,,755.0,1.0,ICICIBANK
2021-12-10,756.5,759.8,751.05,758.0,,7627774,,,,,758.0,1.0,ICICIBANK
2021-12-13,763.0,769.7,752.5,754.0,,16855546,,,,,754.0,1.0,ICICIBANK
2021-12-14,751.05,764.35,746.3,758.65,,17488089,,,,,758.65,1.0,ICICIBANK
2021-12-15,757.6,759.5,750.9,752.25,,7358740,,,,,752.25,1.0,ICICIBANK
2021-12-16,757.9,757.9,738.95,741.15,,14123215,,,,,741.15,1.0,ICICIBANK
2021-12-17,742.0,742.0,726.05,728.3,,13227787,,,,,728.3,1.0,ICICIBANK
2021-12-20,718.1,720.2,698.2,709.95,,16900016,,,,,709.95,1.0,ICICIBANK
2021-12-21,720.0,728.95,716.15,720.35,,14563335,,,,,720.35,1.0,ICICIBANK
2021-12-22,726.25,734.95,720.05,732.8,,9843359,,,,,732.8,1.0,ICICIBANK
2021-12-23,739.05,739.5,727.95,731.3,,9994049,,,,,731.3,1.0,ICICIBANK
2021-12-24,733.9,733.9,719.6,727.1,,8800690,,,,,727.1,1.0,ICICIBANK
2021-12-27,724.0,738.75,716.1,736.0,,7955163,,,,,736.0,1.0,ICICIBANK
2021-12-28,740.4,742.45,732.5,735.8,,17833655,,,,,735.8,1.0,ICICIBANK
2021-12-29,738.0,744.95,731.9,735.7,,7143073,,,,,735.7,1.0,ICICIBANK
2021-12-30,733.3,740.5,729.0,735.7,,14326182,,,,,735.7,1.0,ICICIBANK
2021-12-31,736.55,746.25,736.55,740.15,,6973055,,,,,740.15,1.0,ICICIBANK
