trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2022-11-15,1210.19,1212.08,1195.28,1203.27,,7086433,,,,,601.635,0.5,RELIANCE
2022-11-16,1204.51,1207.26,1191.29,1196.37,,9716161,,,,,598.185,0.5,RELIANCE
2022-11-17,1192.95,1205.9,1190.67,1199.46,,6661451,,,,,599.73,0.5,RELIANCE
2022-11-18,1203.01,1204.05,1186.56,1198.82,,5303197,,,,,599.41,0.5,RELIANCE
2022-11-21,1194.36,1194.36,1173.64,1177.24,,6390268,,,,,588.62,0.5,RELIANCE
2022-11-22,1174.52,1185.36,1170.59,1183.77,,6611488,,,,,591.885,0.5,RELIANCE
2022-11-23,1188.36,1189.7,1177.86,1180.08,,6413408,,,,,590.04,0.5,RELIANCE
2022-11-24,1184.21,1197.13,1175.99,1190.25,,9389439,,,,,595.125,0.5,RELIANCE
2022-11-25,1194.82,1211.39,1191.64,1208.02,,7349922,,,,,604.01,0.5,RELIANCE
2022-11-28,1204.01,1255.76,1154.67,1249.53,,31527484,,,,,624.765,0.5,RELIANCE
2022-11-29,1247.87,1260.66,1243.28,1251.68,,11058913,,,,,625.84,0.5,RELIANCE
2022-11-30,1251.82,1267.02,1245.22,1260.52,,26164986,,,,,630.26,0.5,RELIANCE
2022-12-01,1265.34,1271.43,1253.43,1256.8,,9485801,,,,,628.4,0.5,RELIANCE
2022-12-02,1259.89,1268.2,1246.33,1256.27,,11589592,,,,,628.135,0.5,RELIANCE
2022-12-05,1251.59,1253.78,1235.9,1237.95,,14828536,,,,,618.975,0.5,RELIANCE
2022-12-06,1229.94,1244.67,1228.05,1241.53,,8594245,,,,,620.765,0.5,RELIANCE
2022-12-07,1239.13,1243.74,1219.35,1223.21,,8462111,,,,,611.605,0.5,RELIANCE
2022-12-08,1227.59,1229.9,1218.41,1222.63,,7757008,,,,,611.315,0.5,RELIANCE
2022-12-09,1221.13,1227.59,1200.75,1204.1,,12655763,,,,,602.05,0.5,RELIANCE
2022-12-12,1193.21,1210.51,1192.98,1205.95,,9479842,,,,,602.975,0.5,RELIANCE
2022-12-13,1205.95,1215.13,1202.99,1211.44,,8333348,,,,,605.72,0.5,RELIANCE
2022-12-14,1217.28,1217.88,1204.98,1207.05,,7268947,,,,,603.525,0.5,RELIANCE
2022-12-15,1201.05,1206.82,1186.52,1189.91,,8688551,,,,,594.955,0.5,RELIANCE
2022-12-16,1186.52,1208.58,1180.59,1184.02,,15837349,,,,,592.01,0.5,RELIANCE
2022-12-19,1191.13,1201.75,1184.53,1199.58,,7729933,,,,,599.79,0.5,RELIANCE
2022-12-20,1192.47,1211.9,1184.21,1209.96,,7467588,,,,,604.98,0.5,RELIANCE
2022-12-21,1209.59,1215.13,1188.87,1192.75,,8527550,,,,,596.375,0.5,RELIANCE
2022-12-22,1198.98,1202.05,1184.55,1189.65,,7451122,,,,,594.825,0.5,RELIANCE
2022-12-23,1182.96,1195.52,1150.17,1154.76,,10257115,,,,,577.38,0.5,RELIANCE
2022-12-26,1160.56,1173.13,1150.24,1164.85,,5990242,,,,,582.425,0.5,RELIANCE
2022-12-27,1167.59,1176.27,1160.79,1174.38,,5763271,,,,,587.19,0.5,RELIANCE
2022-12-28,1171.29,1176.73,1163.67,1174.26,,7459393,,,,,587.13,0.5,RELIANCE
2022-12-29,1166.21,1176.32,1165.52,1173.73,,6930648,,,,,586.865,0.5,RELIANCE
